Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2025-05-15,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,2,1921.89,134,49,90.318069,2
2025-05-15,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1872.15,81,22,127.961965,2
2025-05-16,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1014.3,218,45,146.192881,2
2025-05-16,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,7986.6,129,24,35.172457,3
2025-05-17,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,,,103,20,129.024501,
2025-05-17,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,963,18,4,13.873814,1
2025-05-18,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,1146.04,146,33,74.252614,3
2025-05-18,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,3532.25,98,25,138.521222,3
2025-05-19,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,20,9,11.600825,
2025-05-19,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,7950.74,156,40,159.701789,4
2025-05-20,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,332.52,42,10,30.749691,1
2025-05-20,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,7072.1,153,33,126.342768,4
2025-05-21,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,,,206,42,111.011959,
2025-05-21,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,121,25,42.136773,0
2025-05-22,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,910.8,145,40,59.945574,1
2025-05-22,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1710.54,75,27,65.634192,1
2025-05-23,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,66,10,29.956289,
2025-05-23,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,,,157,34,79.073462,
2025-05-24,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,9,2,3.732318,
2025-05-24,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,4028.15,66,14,57.897113,2
2025-05-25,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,174,32,46.894305,0
2025-05-25,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,3326.4,120,16,57.65837,1
2025-05-26,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,677.429246,16,3,8.427744,1
2025-05-26,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,8,5891.792661,194,34,84.219217,8
2025-05-27,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,111,18,20.778557,
2025-05-27,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1734.3,123,25,45.280219,1
2025-05-28,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,2864,76,13,23.204203,1
2025-05-28,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,4087.700647,188,37,79.994396,4
2025-05-29,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1536.68,151,45,52.903726,1
2025-05-29,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1173.85,56,13,28.181568,1
2025-05-30,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,127,35,36.889323,
2025-05-30,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1998.539735,193,29,49.365952,2
2025-05-31,May,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,960,25,4,3.130722,1
2025-05-31,May,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,4878.9,105,16,66.081334,2
2025-06-01,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1510.2,134,40,69.982188,1
2025-06-01,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1060.952952,120,28,104.199114,1
2025-06-02,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,31,5,12.501443,
2025-06-02,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,6,6121.966916,175,51,162.260388,6
2025-06-03,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,498.329338,100,24,47.952457,1
2025-06-03,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,3347.4,181,30,93.001946,4
2025-06-04,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2459.3,256,36,134.073369,2
2025-06-04,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,2568.6,143,27,77.0974,3
2025-06-05,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,152,42,100.318428,
2025-06-05,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,929,78,17,52.616844,1
2025-06-06,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,71,15,39.627216,0
2025-06-06,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2278.8,167,28,113.254733,2
2025-06-07,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,12,3,2.101443,
2025-06-07,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,5826.96,91,27,142.939849,3
2025-06-08,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1286.28,150,44,74.117626,1
2025-06-08,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,3492,84,16,75.292505,2
2025-06-09,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,8,2,2.20866,
2025-06-09,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,5121.22,206,44,138.193976,4
2025-06-10,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,121,27,37.979123,
2025-06-10,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,2734.16,146,32,74.451134,1
2025-06-11,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2356.1,209,34,118.0471,2
2025-06-11,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,2857.299999,128,31,46.05682,3
2025-06-12,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,2,1578.5,137,23,50.286275,2
2025-06-12,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,4839.6,128,27,153.41932,3
2025-06-13,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,335.7,47,11,27.962062,1
2025-06-13,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,3486.120662,131,39,177.714898,4
2025-06-14,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,16,10,17.497732,0
2025-06-14,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1632.6,92,21,193.663789,2
2025-06-15,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,3126.6,55,16,69.760346,2
2025-06-15,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,6,5076.4,137,37,141.047448,6
2025-06-16,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,16,3,7.333608,0
2025-06-16,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,208,44,212.702829,0
2025-06-17,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,20,3,10.571546,
2025-06-17,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,3286.15,234,52,202.383563,3
2025-06-18,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,158,26,42.779456,
2025-06-18,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,2794.821181,225,42,177.246083,3
2025-06-19,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2274.261181,118,24,118.406472,2
2025-06-19,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,1109.939546,200,42,101.705642,3
2025-06-20,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,584.1,204,48,168.245159,1
2025-06-20,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,3466.3,101,25,43.958074,3
2025-06-21,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1382.4,19,4,17.797938,1
2025-06-21,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1544.45,115,15,80.498144,1
2025-06-22,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2317,185,36,215.502697,2
2025-06-22,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,6,5338.89,298,71,179.216411,6
2025-06-23,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,19,6,17.626392,0
2025-06-23,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,14,14496.5,173,65,230.896878,14
2025-06-24,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,104,22,69.422577,
2025-06-24,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1456.15,196,37,205.527392,2
2025-06-25,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1350.55,147,45,207.66841,2
2025-06-25,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,2126.7,69,30,67.307115,3
2025-06-26,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,3,4228.391983,229,61,149.362027,3
2025-06-26,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,5,5309.87,103,21,100.235421,5
2025-06-27,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1865.1,234,32,135.147172,2
2025-06-27,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,5,3199.599997,180,38,93.873282,5
2025-06-28,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,0,0,12,3,11.257732,0
2025-06-28,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1168.2,150,30,176.322809,1
2025-06-29,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1296.9,238,44,120.585172,1
2025-06-29,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,5140,142,25,160.632666,1
2025-06-30,June,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,12,4,9.949691,
2025-06-30,June,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,4440.714672,221,42,242.400207,4
2025-07-01,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1393.2,72,33,54.915607,1
2025-07-01,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,6,7318.132419,127,29,142.257414,6
2025-07-02,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,83,28,45.97772,
2025-07-02,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2930.18,150,33,157.926953,2
2025-07-03,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,4,3858.6,131,36,83.726013,4
2025-07-03,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,4577.4,119,33,115.757095,4
2025-07-04,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1003.24,133,26,27.154831,1
2025-07-04,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,5246.92,164,42,121.462831,3
2025-07-05,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,21,3,3.087835,
2025-07-05,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,4334.6,128,23,85.605359,3
2025-07-06,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,603,233,41,116.31203,1
2025-07-06,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,998,164,25,209.75608,1
2025-07-07,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,15,7,22.295256,
2025-07-07,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1428.335708,106,43,185.135017,2
2025-07-08,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,2,3934.656455,147,44,93.273009,2
2025-07-08,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,5,4521.669994,152,50,129.231764,5
2025-07-09,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,2749.033066,204,45,144.230882,3
2025-07-09,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,4,2436.300658,148,42,90.453803,4
2025-07-10,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,2,2609.967076,321,78,185.63188,2
2025-07-10,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,9733.577148,165,31,96.430515,4
2025-07-11,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,808.52,144,31,66.747951,1
2025-07-11,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2718.289653,223,36,141.187649,2
2025-07-12,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,1172.713144,23,8,11.750928,1
2025-07-12,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,4237.56,125,22,113.511124,2
2025-07-13,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,308,62,144.611976,
2025-07-13,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,8,11679.32,135,29,156.899855,8
2025-07-14,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,,,16,4,8.898969,
2025-07-14,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2266.261059,309,54,257.131684,2
2025-07-15,July,2025,Google Search,CAN,Text,Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB-BC _ Generic,1,2300.4,109,25,79.365381,1
2025-07-15,July,2025,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,8516.455756,252,51,266.015403,4
